datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2023.12.18,15:00,15:15,Erhardt,24,18,42
2023.12.18,15:15,15:30,Erhardt,31,18,49
2023.12.18,15:30,15:45,Erhardt,34,26,60
2023.12.18,15:45,16:00,Erhardt,38,31,69
2023.12.18,16:00,16:15,Erhardt,28,23,51
2023.12.18,16:15,16:30,Erhardt,32,28,60
2023.12.18,16:30,16:45,Erhardt,29,26,55
2023.12.18,16:45,17:00,Erhardt,38,22,60
2023.12.18,17:00,17:15,Erhardt,41,23,64
2023.12.18,17:15,17:30,Erhardt,53,25,78
2023.12.18,17:30,17:45,Erhardt,49,32,81
2023.12.18,17:45,18:00,Erhardt,66,29,95
2023.12.18,18:00,18:15,Erhardt,57,26,83
2023.12.18,18:15,18:30,Erhardt,37,35,72
2023.12.18,18:30,18:45,Erhardt,37,23,60
2023.12.18,18:45,19:00,Erhardt,45,26,71
2023.12.18,19:00,19:15,Erhardt,34,13,47
2023.12.18,19:15,19:30,Erhardt,38,21,59
2023.12.18,19:30,19:45,Erhardt,25,19,44
2023.12.18,19:45,20:00,Erhardt,18,17,35
2023.12.18,20:00,20:15,Erhardt,27,12,39
2023.12.18,20:15,20:30,Erhardt,16,12,28
2023.12.18,20:30,20:45,Erhardt,14,7,21
2023.12.18,20:45,21:00,Erhardt,6,7,13
2023.12.18,21:00,21:15,Erhardt,21,6,27
2023.12.18,21:15,21:30,Erhardt,16,13,29
2023.12.18,21:30,21:45,Erhardt,16,9,25
2023.12.18,21:45,22:00,Erhardt,16,9,25
2023.12.18,22:00,22:15,Erhardt,10,10,20
2023.12.18,22:15,22:30,Erhardt,10,6,16
2023.12.18,22:30,22:45,Erhardt,12,7,19
2023.12.18,22:45,23:00,Erhardt,9,9,18
2023.12.18,23:00,23:15,Erhardt,7,3,10
2023.12.18,23:15,23:30,Erhardt,12,5,17
2023.12.18,23:30,23:45,Erhardt,5,6,11
2023.12.18,23:45,00:00,Erhardt,5,2,7
2023.12.19,00:00,00:15,Erhardt,6,1,7
2023.12.19,00:15,00:30,Erhardt,3,2,5
2023.12.19,00:30,00:45,Erhardt,6,3,9
2023.12.19,00:45,01:00,Erhardt,1,3,4
2023.12.19,01:00,01:15,Erhardt,1,1,2
2023.12.19,01:15,01:30,Erhardt,1,2,3
2023.12.19,01:30,01:45,Erhardt,1,0,1
2023.12.19,01:45,02:00,Erhardt,1,0,1
2023.12.19,02:00,02:15,Erhardt,2,0,2
2023.12.19,02:15,02:30,Erhardt,0,0,0
2023.12.19,02:30,02:45,Erhardt,1,0,1
2023.12.19,02:45,03:00,Erhardt,0,0,0
2023.12.19,03:00,03:15,Erhardt,1,0,1
2023.12.19,03:15,03:30,Erhardt,0,1,1
2023.12.19,03:30,03:45,Erhardt,0,0,0
2023.12.19,03:45,04:00,Erhardt,0,0,0
2023.12.19,04:00,04:15,Erhardt,0,0,0
2023.12.19,04:15,04:30,Erhardt,2,0,2
2023.12.19,04:30,04:45,Erhardt,1,2,3
2023.12.19,04:45,05:00,Erhardt,0,1,1
2023.12.19,05:00,05:15,Erhardt,0,3,3
2023.12.19,05:15,05:30,Erhardt,0,3,3
2023.12.19,05:30,05:45,Erhardt,1,7,8
2023.12.19,05:45,06:00,Erhardt,3,2,5
2023.12.19,06:00,06:15,Erhardt,2,8,10
2023.12.19,06:15,06:30,Erhardt,2,4,6
2023.12.19,06:30,06:45,Erhardt,0,8,8
2023.12.19,06:45,07:00,Erhardt,5,17,22
2023.12.19,07:00,07:15,Erhardt,7,23,30
2023.12.19,07:15,07:30,Erhardt,16,30,46
2023.12.19,07:30,07:45,Erhardt,17,52,69
2023.12.19,07:45,08:00,Erhardt,25,62,87
2023.12.19,08:00,08:15,Erhardt,20,63,83
2023.12.19,08:15,08:30,Erhardt,32,85,117
2023.12.19,08:30,08:45,Erhardt,29,80,109
2023.12.19,08:45,09:00,Erhardt,24,70,94
2023.12.19,09:00,09:15,Erhardt,27,53,80
2023.12.19,09:15,09:30,Erhardt,16,43,59
2023.12.19,09:30,09:45,Erhardt,18,31,49
2023.12.19,09:45,10:00,Erhardt,13,33,46
2023.12.19,10:00,10:15,Erhardt,20,19,39
2023.12.19,10:15,10:30,Erhardt,15,26,41
2023.12.19,10:30,10:45,Erhardt,11,16,27
2023.12.19,10:45,11:00,Erhardt,23,19,42
2023.12.19,11:00,11:15,Erhardt,19,15,34
2023.12.19,11:15,11:30,Erhardt,14,23,37
2023.12.19,11:30,11:45,Erhardt,23,16,39
2023.12.19,11:45,12:00,Erhardt,20,19,39
2023.12.19,12:00,12:15,Erhardt,21,20,41
2023.12.19,12:15,12:30,Erhardt,29,29,58
2023.12.19,12:30,12:45,Erhardt,26,19,45
2023.12.19,12:45,13:00,Erhardt,20,25,45
2023.12.19,13:00,13:15,Erhardt,30,25,55
2023.12.19,13:15,13:30,Erhardt,16,31,47
2023.12.19,13:30,13:45,Erhardt,30,29,59
2023.12.19,13:45,14:00,Erhardt,36,32,68
2023.12.19,14:00,14:15,Erhardt,27,18,45
2023.12.19,14:15,14:30,Erhardt,36,26,62
2023.12.19,14:30,14:45,Erhardt,28,23,51
2023.12.19,14:45,15:00,Erhardt,34,32,66
2023.12.19,15:00,15:15,Erhardt,25,26,51
2023.12.19,15:15,15:30,Erhardt,36,27,63
2023.12.19,15:30,15:45,Erhardt,37,29,66
2023.12.19,15:45,16:00,Erhardt,40,29,69
2023.12.19,16:00,16:15,Erhardt,53,20,73
2023.12.19,16:15,16:30,Erhardt,26,39,65
2023.12.19,16:30,16:45,Erhardt,36,25,61
2023.12.19,16:45,17:00,Erhardt,55,17,72
2023.12.19,17:00,17:15,Erhardt,60,20,80
2023.12.19,17:15,17:30,Erhardt,54,22,76
2023.12.19,17:30,17:45,Erhardt,40,18,58
2023.12.19,17:45,18:00,Erhardt,42,29,71
2023.12.19,18:00,18:15,Erhardt,47,24,71
2023.12.19,18:15,18:30,Erhardt,49,24,73
2023.12.19,18:30,18:45,Erhardt,57,32,89
2023.12.19,18:45,19:00,Erhardt,48,32,80
2023.12.19,19:00,19:15,Erhardt,34,25,59
2023.12.19,19:15,19:30,Erhardt,40,21,61
2023.12.19,19:30,19:45,Erhardt,27,16,43
2023.12.19,19:45,20:00,Erhardt,26,16,42
2023.12.19,20:00,20:15,Erhardt,17,17,34
2023.12.19,20:15,20:30,Erhardt,17,17,34
2023.12.19,20:30,20:45,Erhardt,14,10,24
2023.12.19,20:45,21:00,Erhardt,16,8,24
2023.12.19,21:00,21:15,Erhardt,16,10,26
2023.12.19,21:15,21:30,Erhardt,29,14,43
2023.12.19,21:30,21:45,Erhardt,18,8,26
2023.12.19,21:45,22:00,Erhardt,13,7,20
2023.12.19,22:00,22:15,Erhardt,11,6,17
2023.12.19,22:15,22:30,Erhardt,11,11,22
2023.12.19,22:30,22:45,Erhardt,7,7,14
2023.12.19,22:45,23:00,Erhardt,13,4,17
2023.12.19,23:00,23:15,Erhardt,14,4,18
2023.12.19,23:15,23:30,Erhardt,6,4,10
2023.12.19,23:30,23:45,Erhardt,5,4,9
2023.12.19,23:45,00:00,Erhardt,2,8,10
2023.12.20,00:00,00:15,Erhardt,3,8,11
2023.12.20,00:15,00:30,Erhardt,1,5,6
2023.12.20,00:30,00:45,Erhardt,0,4,4
2023.12.20,00:45,01:00,Erhardt,2,3,5
2023.12.20,01:00,01:15,Erhardt,1,6,7
2023.12.20,01:15,01:30,Erhardt,2,1,3
2023.12.20,01:30,01:45,Erhardt,0,1,1
2023.12.20,01:45,02:00,Erhardt,1,2,3
2023.12.20,02:00,02:15,Erhardt,0,1,1
2023.12.20,02:15,02:30,Erhardt,1,0,1
2023.12.20,02:30,02:45,Erhardt,0,0,0
2023.12.20,02:45,03:00,Erhardt,0,2,2
2023.12.20,03:00,03:15,Erhardt,0,1,1
2023.12.20,03:15,03:30,Erhardt,0,0,0
2023.12.20,03:30,03:45,Erhardt,0,0,0
2023.12.20,03:45,04:00,Erhardt,0,0,0
2023.12.20,04:00,04:15,Erhardt,0,1,1
2023.12.20,04:15,04:30,Erhardt,0,3,3
2023.12.20,04:30,04:45,Erhardt,0,1,1
2023.12.20,04:45,05:00,Erhardt,0,2,2
2023.12.20,05:00,05:15,Erhardt,0,3,3
2023.12.20,05:15,05:30,Erhardt,0,1,1
2023.12.20,05:30,05:45,Erhardt,1,7,8
2023.12.20,05:45,06:00,Erhardt,3,6,9
2023.12.20,06:00,06:15,Erhardt,1,3,4
2023.12.20,06:15,06:30,Erhardt,2,6,8
2023.12.20,06:30,06:45,Erhardt,3,12,15
2023.12.20,06:45,07:00,Erhardt,6,7,13
2023.12.20,07:00,07:15,Erhardt,5,19,24
2023.12.20,07:15,07:30,Erhardt,7,24,31
2023.12.20,07:30,07:45,Erhardt,11,32,43
2023.12.20,07:45,08:00,Erhardt,19,32,51
2023.12.20,08:00,08:15,Erhardt,16,33,49
2023.12.20,08:15,08:30,Erhardt,15,43,58
2023.12.20,08:30,08:45,Erhardt,18,46,64
2023.12.20,08:45,09:00,Erhardt,17,46,63
2023.12.20,09:00,09:15,Erhardt,14,28,42
2023.12.20,09:15,09:30,Erhardt,12,25,37
2023.12.20,09:30,09:45,Erhardt,11,19,30
2023.12.20,09:45,10:00,Erhardt,9,25,34
2023.12.20,10:00,10:15,Erhardt,11,16,27
2023.12.20,10:15,10:30,Erhardt,19,23,42
2023.12.20,10:30,10:45,Erhardt,12,20,32
2023.12.20,10:45,11:00,Erhardt,11,18,29
2023.12.20,11:00,11:15,Erhardt,8,26,34
2023.12.20,11:15,11:30,Erhardt,9,16,25
2023.12.20,11:30,11:45,Erhardt,9,14,23
2023.12.20,11:45,12:00,Erhardt,17,12,29
2023.12.20,12:00,12:15,Erhardt,17,12,29
2023.12.20,12:15,12:30,Erhardt,17,18,35
2023.12.20,12:30,12:45,Erhardt,10,12,22
2023.12.20,12:45,13:00,Erhardt,6,10,16
2023.12.20,13:00,13:15,Erhardt,13,17,30
2023.12.20,13:15,13:30,Erhardt,21,19,40
2023.12.20,13:30,13:45,Erhardt,13,18,31
2023.12.20,13:45,14:00,Erhardt,12,17,29
2023.12.20,14:00,14:15,Erhardt,21,10,31
2023.12.20,14:15,14:30,Erhardt,16,13,29
2023.12.20,14:30,14:45,Erhardt,14,18,32
2023.12.20,14:45,15:00,Erhardt,19,10,29
2023.12.20,15:00,15:15,Erhardt,16,15,31
2023.12.20,15:15,15:30,Erhardt,20,22,42
2023.12.20,15:30,15:45,Erhardt,18,12,30
2023.12.20,15:45,16:00,Erhardt,26,20,46
2023.12.20,16:00,16:15,Erhardt,29,18,47
2023.12.20,16:15,16:30,Erhardt,33,17,50
2023.12.20,16:30,16:45,Erhardt,35,19,54
2023.12.20,16:45,17:00,Erhardt,24,12,36
2023.12.20,17:00,17:15,Erhardt,29,21,50
2023.12.20,17:15,17:30,Erhardt,33,16,49
2023.12.20,17:30,17:45,Erhardt,36,19,55
2023.12.20,17:45,18:00,Erhardt,39,24,63
2023.12.20,18:00,18:15,Erhardt,35,21,56
2023.12.20,18:15,18:30,Erhardt,47,19,66
2023.12.20,18:30,18:45,Erhardt,33,23,56
2023.12.20,18:45,19:00,Erhardt,47,22,69
2023.12.20,19:00,19:15,Erhardt,30,19,49
2023.12.20,19:15,19:30,Erhardt,24,15,39
2023.12.20,19:30,19:45,Erhardt,15,14,29
2023.12.20,19:45,20:00,Erhardt,22,19,41
2023.12.20,20:00,20:15,Erhardt,18,9,27
2023.12.20,20:15,20:30,Erhardt,10,12,22
2023.12.20,20:30,20:45,Erhardt,16,14,30
2023.12.20,20:45,21:00,Erhardt,13,13,26
2023.12.20,21:00,21:15,Erhardt,12,6,18
2023.12.20,21:15,21:30,Erhardt,11,4,15
2023.12.20,21:30,21:45,Erhardt,12,5,17
2023.12.20,21:45,22:00,Erhardt,10,7,17
2023.12.20,22:00,22:15,Erhardt,13,8,21
2023.12.20,22:15,22:30,Erhardt,13,8,21
2023.12.20,22:30,22:45,Erhardt,10,9,19
2023.12.20,22:45,23:00,Erhardt,15,8,23
2023.12.20,23:00,23:15,Erhardt,11,11,22
2023.12.20,23:15,23:30,Erhardt,6,4,10
2023.12.20,23:30,23:45,Erhardt,6,2,8
2023.12.20,23:45,00:00,Erhardt,2,4,6
2023.12.21,00:00,00:15,Erhardt,8,3,11
2023.12.21,00:15,00:30,Erhardt,3,4,7
2023.12.21,00:30,00:45,Erhardt,3,2,5
2023.12.21,00:45,01:00,Erhardt,0,3,3
2023.12.21,01:00,01:15,Erhardt,2,2,4
2023.12.21,01:15,01:30,Erhardt,1,1,2
2023.12.21,01:30,01:45,Erhardt,1,2,3
2023.12.21,01:45,02:00,Erhardt,1,1,2
2023.12.21,02:00,02:15,Erhardt,0,0,0
2023.12.21,02:15,02:30,Erhardt,1,1,2
2023.12.21,02:30,02:45,Erhardt,1,0,1
2023.12.21,02:45,03:00,Erhardt,0,0,0
2023.12.21,03:00,03:15,Erhardt,0,1,1
2023.12.21,03:15,03:30,Erhardt,2,0,2
2023.12.21,03:30,03:45,Erhardt,0,0,0
2023.12.21,03:45,04:00,Erhardt,0,0,0
2023.12.21,04:00,04:15,Erhardt,0,0,0
2023.12.21,04:15,04:30,Erhardt,0,0,0
2023.12.21,04:30,04:45,Erhardt,0,0,0
2023.12.21,04:45,05:00,Erhardt,0,0,0
2023.12.21,05:00,05:15,Erhardt,1,1,2
2023.12.21,05:15,05:30,Erhardt,0,1,1
2023.12.21,05:30,05:45,Erhardt,2,3,5
2023.12.21,05:45,06:00,Erhardt,1,3,4
2023.12.21,06:00,06:15,Erhardt,3,5,8
2023.12.21,06:15,06:30,Erhardt,3,3,6
2023.12.21,06:30,06:45,Erhardt,3,6,9
2023.12.21,06:45,07:00,Erhardt,6,12,18
2023.12.21,07:00,07:15,Erhardt,2,21,23
2023.12.21,07:15,07:30,Erhardt,5,25,30
2023.12.21,07:30,07:45,Erhardt,13,26,39
2023.12.21,07:45,08:00,Erhardt,25,42,67
2023.12.21,08:00,08:15,Erhardt,16,44,60
2023.12.21,08:15,08:30,Erhardt,22,42,64
2023.12.21,08:30,08:45,Erhardt,18,35,53
2023.12.21,08:45,09:00,Erhardt,15,55,70
2023.12.21,09:00,09:15,Erhardt,16,36,52
2023.12.21,09:15,09:30,Erhardt,4,29,33
2023.12.21,09:30,09:45,Erhardt,4,19,23
2023.12.21,09:45,10:00,Erhardt,9,22,31
2023.12.21,10:00,10:15,Erhardt,11,14,25
2023.12.21,10:15,10:30,Erhardt,6,19,25
2023.12.21,10:30,10:45,Erhardt,7,18,25
2023.12.21,10:45,11:00,Erhardt,17,16,33
2023.12.21,11:00,11:15,Erhardt,13,17,30
2023.12.21,11:15,11:30,Erhardt,10,13,23
2023.12.21,11:30,11:45,Erhardt,12,14,26
2023.12.21,11:45,12:00,Erhardt,16,16,32
2023.12.21,12:00,12:15,Erhardt,15,13,28
2023.12.21,12:15,12:30,Erhardt,16,7,23
2023.12.21,12:30,12:45,Erhardt,13,14,27
2023.12.21,12:45,13:00,Erhardt,10,12,22
2023.12.21,13:00,13:15,Erhardt,20,17,37
2023.12.21,13:15,13:30,Erhardt,18,15,33
2023.12.21,13:30,13:45,Erhardt,15,12,27
2023.12.21,13:45,14:00,Erhardt,18,19,37
2023.12.21,14:00,14:15,Erhardt,15,12,27
2023.12.21,14:15,14:30,Erhardt,15,14,29
2023.12.21,14:30,14:45,Erhardt,13,21,34
2023.12.21,14:45,15:00,Erhardt,23,17,40
2023.12.21,15:00,15:15,Erhardt,20,13,33
2023.12.21,15:15,15:30,Erhardt,12,10,22
2023.12.21,15:30,15:45,Erhardt,13,11,24
2023.12.21,15:45,16:00,Erhardt,21,17,38
2023.12.21,16:00,16:15,Erhardt,27,6,33
2023.12.21,16:15,16:30,Erhardt,23,11,34
2023.12.21,16:30,16:45,Erhardt,21,7,28
2023.12.21,16:45,17:00,Erhardt,25,13,38
2023.12.21,17:00,17:15,Erhardt,16,21,37
2023.12.21,17:15,17:30,Erhardt,20,13,33
2023.12.21,17:30,17:45,Erhardt,27,21,48
2023.12.21,17:45,18:00,Erhardt,25,17,42
2023.12.21,18:00,18:15,Erhardt,28,16,44
2023.12.21,18:15,18:30,Erhardt,29,10,39
2023.12.21,18:30,18:45,Erhardt,22,6,28
2023.12.21,18:45,19:00,Erhardt,27,10,37
2023.12.21,19:00,19:15,Erhardt,20,6,26
2023.12.21,19:15,19:30,Erhardt,30,12,42
2023.12.21,19:30,19:45,Erhardt,6,13,19
2023.12.21,19:45,20:00,Erhardt,7,8,15
2023.12.21,20:00,20:15,Erhardt,16,7,23
2023.12.21,20:15,20:30,Erhardt,8,5,13
2023.12.21,20:30,20:45,Erhardt,8,7,15
2023.12.21,20:45,21:00,Erhardt,11,5,16
2023.12.21,21:00,21:15,Erhardt,8,9,17
2023.12.21,21:15,21:30,Erhardt,6,1,7
2023.12.21,21:30,21:45,Erhardt,8,4,12
2023.12.21,21:45,22:00,Erhardt,12,5,17
2023.12.21,22:00,22:15,Erhardt,4,8,12
2023.12.21,22:15,22:30,Erhardt,4,7,11
2023.12.21,22:30,22:45,Erhardt,5,6,11
2023.12.21,22:45,23:00,Erhardt,1,3,4
2023.12.21,23:00,23:15,Erhardt,5,5,10
2023.12.21,23:15,23:30,Erhardt,9,6,15
2023.12.21,23:30,23:45,Erhardt,3,0,3
2023.12.21,23:45,00:00,Erhardt,2,3,5
2023.12.22,00:00,00:15,Erhardt,1,1,2
2023.12.22,00:15,00:30,Erhardt,2,3,5
2023.12.22,00:30,00:45,Erhardt,3,1,4
2023.12.22,00:45,01:00,Erhardt,1,1,2
2023.12.22,01:00,01:15,Erhardt,1,2,3
2023.12.22,01:15,01:30,Erhardt,2,1,3
2023.12.22,01:30,01:45,Erhardt,0,1,1
2023.12.22,01:45,02:00,Erhardt,2,5,7
2023.12.22,02:00,02:15,Erhardt,1,2,3
2023.12.22,02:15,02:30,Erhardt,2,0,2
2023.12.22,02:30,02:45,Erhardt,1,0,1
2023.12.22,02:45,03:00,Erhardt,0,0,0
2023.12.22,03:00,03:15,Erhardt,2,0,2
2023.12.22,03:15,03:30,Erhardt,0,1,1
2023.12.22,03:30,03:45,Erhardt,1,2,3
2023.12.22,03:45,04:00,Erhardt,0,0,0
2023.12.22,04:00,04:15,Erhardt,0,0,0
2023.12.22,04:15,04:30,Erhardt,0,0,0
2023.12.22,04:30,04:45,Erhardt,0,0,0
2023.12.22,04:45,05:00,Erhardt,0,1,1
2023.12.22,05:00,05:15,Erhardt,0,2,2
2023.12.22,05:15,05:30,Erhardt,2,1,3
2023.12.22,05:30,05:45,Erhardt,3,1,4
2023.12.22,05:45,06:00,Erhardt,0,5,5
2023.12.22,06:00,06:15,Erhardt,2,2,4
2023.12.22,06:15,06:30,Erhardt,1,4,5
2023.12.22,06:30,06:45,Erhardt,1,8,9
2023.12.22,06:45,07:00,Erhardt,5,12,17
2023.12.22,07:00,07:15,Erhardt,1,11,12
2023.12.22,07:15,07:30,Erhardt,8,10,18
2023.12.22,07:30,07:45,Erhardt,8,11,19
2023.12.22,07:45,08:00,Erhardt,7,22,29
2023.12.22,08:00,08:15,Erhardt,11,15,26
2023.12.22,08:15,08:30,Erhardt,8,16,24
2023.12.22,08:30,08:45,Erhardt,7,21,28
2023.12.22,08:45,09:00,Erhardt,7,14,21
2023.12.22,09:00,09:15,Erhardt,3,20,23
2023.12.22,09:15,09:30,Erhardt,10,6,16
2023.12.22,09:30,09:45,Erhardt,4,8,12
2023.12.22,09:45,10:00,Erhardt,3,11,14
2023.12.22,10:00,10:15,Erhardt,5,13,18
2023.12.22,10:15,10:30,Erhardt,12,16,28
2023.12.22,10:30,10:45,Erhardt,8,12,20
2023.12.22,10:45,11:00,Erhardt,11,12,23
2023.12.22,11:00,11:15,Erhardt,5,6,11
2023.12.22,11:15,11:30,Erhardt,8,5,13
2023.12.22,11:30,11:45,Erhardt,10,9,19
2023.12.22,11:45,12:00,Erhardt,6,8,14
2023.12.22,12:00,12:15,Erhardt,12,12,24
2023.12.22,12:15,12:30,Erhardt,12,9,21
2023.12.22,12:30,12:45,Erhardt,8,10,18
2023.12.22,12:45,13:00,Erhardt,11,10,21
2023.12.22,13:00,13:15,Erhardt,6,3,9
2023.12.22,13:15,13:30,Erhardt,14,14,28
2023.12.22,13:30,13:45,Erhardt,13,3,16
2023.12.22,13:45,14:00,Erhardt,13,8,21
2023.12.22,14:00,14:15,Erhardt,7,3,10
2023.12.22,14:15,14:30,Erhardt,11,6,17
2023.12.22,14:30,14:45,Erhardt,13,7,20
2023.12.22,14:45,15:00,Erhardt,8,9,17
2023.12.22,15:00,15:15,Erhardt,7,7,14
2023.12.22,15:15,15:30,Erhardt,15,2,17
2023.12.22,15:30,15:45,Erhardt,5,9,14
2023.12.22,15:45,16:00,Erhardt,6,7,13
2023.12.22,16:00,16:15,Erhardt,8,14,22
2023.12.22,16:15,16:30,Erhardt,18,8,26
2023.12.22,16:30,16:45,Erhardt,8,8,16
2023.12.22,16:45,17:00,Erhardt,13,9,22
2023.12.22,17:00,17:15,Erhardt,10,10,20
2023.12.22,17:15,17:30,Erhardt,19,10,29
2023.12.22,17:30,17:45,Erhardt,13,4,17
2023.12.22,17:45,18:00,Erhardt,5,4,9
2023.12.22,18:00,18:15,Erhardt,11,7,18
2023.12.22,18:15,18:30,Erhardt,9,8,17
2023.12.22,18:30,18:45,Erhardt,9,5,14
2023.12.22,18:45,19:00,Erhardt,8,4,12
2023.12.22,19:00,19:15,Erhardt,4,4,8
2023.12.22,19:15,19:30,Erhardt,12,7,19
2023.12.22,19:30,19:45,Erhardt,9,8,17
2023.12.22,19:45,20:00,Erhardt,6,11,17
2023.12.22,20:00,20:15,Erhardt,5,7,12
2023.12.22,20:15,20:30,Erhardt,3,0,3
2023.12.22,20:30,20:45,Erhardt,2,2,4
2023.12.22,20:45,21:00,Erhardt,4,2,6
2023.12.22,21:00,21:15,Erhardt,3,4,7
2023.12.22,21:15,21:30,Erhardt,3,0,3
2023.12.22,21:30,21:45,Erhardt,4,4,8
2023.12.22,21:45,22:00,Erhardt,5,4,9
2023.12.22,22:00,22:15,Erhardt,2,5,7
2023.12.22,22:15,22:30,Erhardt,5,1,6
2023.12.22,22:30,22:45,Erhardt,4,1,5
2023.12.22,22:45,23:00,Erhardt,0,2,2
2023.12.22,23:00,23:15,Erhardt,3,2,5
2023.12.22,23:15,23:30,Erhardt,2,0,2
2023.12.22,23:30,23:45,Erhardt,3,4,7
2023.12.22,23:45,00:00,Erhardt,2,4,6
2023.12.23,00:00,00:15,Erhardt,2,1,3
2023.12.23,00:15,00:30,Erhardt,0,1,1
2023.12.23,00:30,00:45,Erhardt,3,2,5
2023.12.23,00:45,01:00,Erhardt,1,4,5
2023.12.23,01:00,01:15,Erhardt,2,2,4
2023.12.23,01:15,01:30,Erhardt,2,1,3
2023.12.23,01:30,01:45,Erhardt,2,2,4
2023.12.23,01:45,02:00,Erhardt,2,3,5
2023.12.23,02:00,02:15,Erhardt,0,0,0
2023.12.23,02:15,02:30,Erhardt,4,0,4
2023.12.23,02:30,02:45,Erhardt,0,0,0
2023.12.23,02:45,03:00,Erhardt,0,2,2
2023.12.23,03:00,03:15,Erhardt,1,2,3
2023.12.23,03:15,03:30,Erhardt,0,0,0
2023.12.23,03:30,03:45,Erhardt,2,0,2
2023.12.23,03:45,04:00,Erhardt,0,1,1
2023.12.23,04:00,04:15,Erhardt,1,0,1
2023.12.23,04:15,04:30,Erhardt,1,0,1
2023.12.23,04:30,04:45,Erhardt,0,1,1
2023.12.23,04:45,05:00,Erhardt,0,0,0
2023.12.23,05:00,05:15,Erhardt,1,1,2
2023.12.23,05:15,05:30,Erhardt,0,1,1
2023.12.23,05:30,05:45,Erhardt,2,0,2
2023.12.23,05:45,06:00,Erhardt,2,1,3
2023.12.23,06:00,06:15,Erhardt,0,0,0
2023.12.23,06:15,06:30,Erhardt,0,1,1
2023.12.23,06:30,06:45,Erhardt,2,1,3
2023.12.23,06:45,07:00,Erhardt,2,1,3
2023.12.23,07:00,07:15,Erhardt,1,0,1
2023.12.23,07:15,07:30,Erhardt,0,1,1
2023.12.23,07:30,07:45,Erhardt,1,0,1
2023.12.23,07:45,08:00,Erhardt,1,3,4
2023.12.23,08:00,08:15,Erhardt,0,2,2
2023.12.23,08:15,08:30,Erhardt,2,3,5
2023.12.23,08:30,08:45,Erhardt,1,4,5
2023.12.23,08:45,09:00,Erhardt,1,4,5
2023.12.23,09:00,09:15,Erhardt,2,3,5
2023.12.23,09:15,09:30,Erhardt,3,1,4
2023.12.23,09:30,09:45,Erhardt,6,3,9
2023.12.23,09:45,10:00,Erhardt,5,2,7
2023.12.23,10:00,10:15,Erhardt,2,3,5
2023.12.23,10:15,10:30,Erhardt,3,7,10
2023.12.23,10:30,10:45,Erhardt,4,7,11
2023.12.23,10:45,11:00,Erhardt,4,11,15
2023.12.23,11:00,11:15,Erhardt,10,10,20
2023.12.23,11:15,11:30,Erhardt,3,5,8
2023.12.23,11:30,11:45,Erhardt,6,11,17
2023.12.23,11:45,12:00,Erhardt,8,5,13
2023.12.23,12:00,12:15,Erhardt,8,8,16
2023.12.23,12:15,12:30,Erhardt,8,5,13
2023.12.23,12:30,12:45,Erhardt,2,6,8
2023.12.23,12:45,13:00,Erhardt,4,5,9
2023.12.23,13:00,13:15,Erhardt,5,1,6
2023.12.23,13:15,13:30,Erhardt,8,3,11
2023.12.23,13:30,13:45,Erhardt,3,5,8
2023.12.23,13:45,14:00,Erhardt,9,3,12
2023.12.23,14:00,14:15,Erhardt,13,7,20
2023.12.23,14:15,14:30,Erhardt,2,8,10
2023.12.23,14:30,14:45,Erhardt,5,9,14
2023.12.23,14:45,15:00,Erhardt,6,8,14
2023.12.23,15:00,15:15,Erhardt,2,10,12
2023.12.23,15:15,15:30,Erhardt,2,1,3
2023.12.23,15:30,15:45,Erhardt,5,3,8
2023.12.23,15:45,16:00,Erhardt,8,5,13
2023.12.23,16:00,16:15,Erhardt,2,9,11
2023.12.23,16:15,16:30,Erhardt,11,6,17
2023.12.23,16:30,16:45,Erhardt,10,4,14
2023.12.23,16:45,17:00,Erhardt,8,5,13
2023.12.23,17:00,17:15,Erhardt,3,10,13
2023.12.23,17:15,17:30,Erhardt,7,7,14
2023.12.23,17:30,17:45,Erhardt,3,2,5
2023.12.23,17:45,18:00,Erhardt,8,6,14
2023.12.23,18:00,18:15,Erhardt,12,3,15
2023.12.23,18:15,18:30,Erhardt,6,4,10
2023.12.23,18:30,18:45,Erhardt,3,5,8
2023.12.23,18:45,19:00,Erhardt,2,3,5
2023.12.23,19:00,19:15,Erhardt,3,8,11
2023.12.23,19:15,19:30,Erhardt,2,7,9
2023.12.23,19:30,19:45,Erhardt,3,5,8
2023.12.23,19:45,20:00,Erhardt,1,5,6
2023.12.23,20:00,20:15,Erhardt,1,1,2
2023.12.23,20:15,20:30,Erhardt,6,2,8
2023.12.23,20:30,20:45,Erhardt,1,4,5
2023.12.23,20:45,21:00,Erhardt,2,4,6
2023.12.23,21:00,21:15,Erhardt,3,0,3
2023.12.23,21:15,21:30,Erhardt,4,2,6
2023.12.23,21:30,21:45,Erhardt,2,2,4
2023.12.23,21:45,22:00,Erhardt,3,2,5
2023.12.23,22:00,22:15,Erhardt,2,1,3
2023.12.23,22:15,22:30,Erhardt,2,7,9
2023.12.23,22:30,22:45,Erhardt,1,1,2
2023.12.23,22:45,23:00,Erhardt,3,1,4
2023.12.23,23:00,23:15,Erhardt,4,2,6
2023.12.23,23:15,23:30,Erhardt,3,1,4
2023.12.23,23:30,23:45,Erhardt,2,1,3
2023.12.23,23:45,00:00,Erhardt,2,1,3
