Date,Total,MinTemp,MaxTemp,RainfallVolume,AvgTemp,DayOfWeek,Month,Year
2012-08-23,4338.0,14.8,26.1,1.9,20.5,4,8,2012
2012-08-24,3426.0,15.7,25.9,7.0,20.8,5,8,2012
2012-08-25,1998.0,14.6,25.0,20.4,19.8,6,8,2012
2012-08-26,2219.0,12.6,21.1,1.2,16.8,7,8,2012
2012-08-27,4729.0,9.1,21.2,0.0,15.2,1,8,2012
2012-08-28,5678.0,7.2,27.6,1.8,17.4,2,8,2012
2012-08-29,5903.0,12.6,26.0,0.0,19.3,3,8,2012
2012-08-30,2891.0,13.4,24.1,25.1,18.8,4,8,2012
2012-08-31,881.0,11.3,14.6,15.0,13.0,5,8,2012
2012-09-01,997.0,11.4,15.1,1.9,13.2,6,9,2012
2012-09-02,1835.0,13.0,17.5,0.0,15.2,7,9,2012
2012-09-03,3392.0,14.4,20.4,0.0,17.4,1,9,2012
2012-09-04,4310.0,15.9,21.5,0.0,18.7,2,9,2012
2012-09-05,3916.0,16.4,21.2,0.2,18.8,3,9,2012
2012-09-06,3992.0,6.8,19.1,0.0,13.0,4,9,2012
2012-09-07,4896.0,5.5,22.2,0.0,13.8,5,9,2012
2012-09-08,4611.0,6.3,24.9,0.0,15.6,6,9,2012
2012-09-09,5582.0,6.6,24.9,0.0,15.8,7,9,2012
2012-09-10,5310.0,12.4,27.3,0.2,19.8,1,9,2012
2012-09-11,5237.0,10.7,26.9,2.1,18.8,2,9,2012
2012-09-12,1631.0,8.8,16.9,7.5,12.8,3,9,2012
2012-09-13,3155.0,7.2,12.7,0.0,10.0,4,9,2012
2012-09-14,4392.0,2.5,17.5,0.3,10.0,5,9,2012
2012-09-15,2396.0,5.8,16.4,0.2,11.1,6,9,2012
2012-09-16,4592.0,3.9,19.0,0.0,11.4,7,9,2012
2012-09-17,4682.0,4.1,21.7,0.0,12.9,1,9,2012
2012-09-18,5430.0,5.3,24.9,4.8,15.1,2,9,2012
2012-09-19,1969.0,4.5,15.7,2.4,10.1,3,9,2012
2012-09-20,4130.0,2.6,15.4,0.0,9.0,4,9,2012
2012-09-21,4306.0,0.4,19.0,8.4,9.7,5,9,2012
2012-09-22,948.0,5.3,15.5,2.0,10.4,6,9,2012
2012-09-23,3440.0,6.6,17.8,0.0,12.2,7,9,2012
2012-09-24,3421.0,8.3,19.9,1.1,14.1,1,9,2012
2012-09-25,4660.0,8.2,20.9,0.0,14.6,2,9,2012
2012-09-26,4432.0,6.6,24.1,2.3,15.4,3,9,2012
2012-09-27,2755.0,9.4,16.2,0.3,12.8,4,9,2012
2012-09-28,4003.0,4.9,17.9,0.0,11.4,5,9,2012
2012-09-29,1299.0,4.2,14.3,10.3,9.2,6,9,2012
2012-09-30,1677.0,9.2,14.3,0.2,11.8,7,9,2012
2012-10-01,3004.0,8.6,15.6,0.0,12.1,1,10,2012
2012-10-02,4091.0,3.4,17.2,0.0,10.3,2,10,2012
2012-10-03,4975.0,2.3,20.6,0.0,11.5,3,10,2012
2012-10-04,3307.0,6.9,18.7,2.2,12.8,4,10,2012
2012-10-05,3616.0,3.7,21.0,0.0,12.4,5,10,2012
2012-10-06,3498.0,6.8,24.2,3.6,15.5,6,10,2012
2012-10-07,781.0,5.1,14.5,9.6,9.8,7,10,2012
2012-10-08,3742.0,0.6,13.4,1.9,7.0,1,10,2012
2012-10-09,1696.0,6.2,14.6,7.0,10.4,2,10,2012
2012-10-10,2459.0,3.5,11.2,0.1,7.4,3,10,2012
2012-10-11,3342.0,0.7,12.2,0.0,6.4,4,10,2012
2012-10-12,2258.0,3.0,14.7,2.9,8.8,5,10,2012
2012-10-13,2220.0,1.6,12.4,0.0,7.0,6,10,2012
2012-10-14,2791.0,2.7,15.7,0.0,9.2,7,10,2012
2012-10-15,2120.0,3.2,9.3,1.6,6.2,1,10,2012
2012-10-16,3366.0,4.9,12.4,0.0,8.6,2,10,2012
2012-10-17,3979.0,4.7,17.0,0.0,10.8,3,10,2012
2012-10-18,4287.0,2.5,16.6,0.0,9.6,4,10,2012
2012-10-19,4266.0,3.4,19.0,0.1,11.2,5,10,2012
2012-10-20,3987.0,5.6,11.2,0.0,8.4,6,10,2012
2012-10-21,3495.0,8.0,10.5,0.0,9.2,7,10,2012
2012-10-22,3416.0,7.3,8.9,0.0,8.1,1,10,2012
2012-10-23,3524.0,7.1,9.3,0.0,8.2,2,10,2012
2012-10-24,3414.0,7.1,10.0,0.0,8.6,3,10,2012
2012-10-25,3647.0,5.3,12.4,0.0,8.8,4,10,2012
2012-10-26,2861.0,3.6,9.0,0.1,6.3,5,10,2012
2012-10-27,555.0,-1.2,5.8,9.7,2.3,6,10,2012
2012-10-28,518.0,-1.8,1.0,1.1,-0.4,7,10,2012
2012-10-29,1640.0,-2.6,1.7,0.0,-0.5,1,10,2012
2012-10-30,2008.0,-2.4,7.8,0.0,2.7,2,10,2012
2012-10-31,2483.0,-4.4,9.0,0.1,2.3,3,10,2012
2012-11-01,1368.0,3.2,12.3,3.3,7.8,4,11,2012
2012-11-02,2045.0,6.0,11.2,1.5,8.6,5,11,2012
2012-11-03,2212.0,2.8,16.4,0.0,9.6,6,11,2012
2012-11-04,2270.0,3.2,13.5,22.8,8.4,7,11,2012
2012-11-05,2093.0,4.3,10.6,1.9,7.4,1,11,2012
2012-11-06,2366.0,0.8,7.2,0.6,4.0,2,11,2012
2012-11-07,2511.0,-0.4,7.6,0.0,3.6,3,11,2012
2012-11-08,3092.0,-3.0,10.9,0.0,4.0,4,11,2012
2012-11-09,2962.0,1.0,10.5,0.0,5.8,5,11,2012
2012-11-10,1930.0,1.1,11.0,0.0,6.0,6,11,2012
2012-11-11,784.0,2.1,10.5,7.6,6.3,7,11,2012
2012-11-12,2373.0,6.1,8.8,0.1,7.4,1,11,2012
2012-11-13,2849.0,3.0,8.2,0.0,5.6,2,11,2012
2012-11-14,2787.0,-1.8,6.9,0.0,2.6,3,11,2012
2012-11-15,3341.0,2.1,5.5,0.0,3.8,4,11,2012
2012-11-16,2641.0,-0.1,3.7,0.0,1.8,5,11,2012
2012-11-17,1540.0,-0.6,1.6,0.0,0.5,6,11,2012
2012-11-18,1472.0,-1.6,4.7,0.0,1.6,7,11,2012
2012-11-19,2504.0,-1.4,3.9,0.0,1.2,1,11,2012
2012-11-20,2567.0,1.8,3.1,0.0,2.4,2,11,2012
2012-11-21,2571.0,1.3,3.6,0.0,2.4,3,11,2012
2012-11-22,2491.0,1.1,6.1,0.4,3.6,4,11,2012
2012-11-23,2444.0,3.1,6.5,0.0,4.8,5,11,2012
2012-11-24,1771.0,2.5,8.2,0.0,5.4,6,11,2012
2012-11-25,2313.0,-0.6,16.1,0.0,7.8,7,11,2012
2012-11-26,2801.0,4.2,10.3,0.0,7.2,1,11,2012
2012-11-27,2640.0,3.3,7.6,0.4,5.4,2,11,2012
2012-11-28,2199.0,4.2,5.5,9.2,4.8,3,11,2012
2012-11-29,1282.0,0.4,4.8,5.2,2.6,4,11,2012
2012-11-30,1665.0,-5.6,2.5,0.0,-1.5,5,11,2012
2012-12-01,1035.0,-5.4,-1.9,0.0,-3.6,6,12,2012
2012-12-02,744.0,-3.9,0.8,0.3,-1.5,7,12,2012
2012-12-03,1454.0,-1.0,1.9,1.2,0.4,1,12,2012
2012-12-04,1524.0,0.1,7.0,5.3,3.6,2,12,2012
2012-12-05,1940.0,0.0,3.6,0.1,1.8,3,12,2012
2012-12-06,1274.0,-5.2,0.6,0.4,-2.3,4,12,2012
2012-12-07,935.0,-10.8,-3.3,0.0,-7.0,5,12,2012
2012-12-08,570.0,-7.1,-2.8,0.0,-4.9,6,12,2012
2012-12-09,483.0,-9.8,0.6,0.4,-4.6,7,12,2012
2012-12-10,856.0,-0.2,2.0,1.0,0.9,1,12,2012
2012-12-11,585.0,-4.6,-0.2,0.2,-2.4,2,12,2012
2012-12-12,556.0,-17.0,-1.7,0.0,-9.4,3,12,2012
2012-12-13,670.0,-20.2,-5.2,0.0,-12.7,4,12,2012
2012-12-14,784.0,-6.8,-1.7,0.2,-4.2,5,12,2012
2012-12-15,526.0,-2.4,5.8,7.4,1.7,6,12,2012
2012-12-16,761.0,1.1,7.0,8.0,4.0,7,12,2012
2012-12-17,1388.0,2.1,7.1,2.1,4.6,1,12,2012
2012-12-18,1715.0,0.5,5.0,2.5,2.8,2,12,2012
2012-12-19,1856.0,-0.6,4.5,0.0,2.0,3,12,2012
2012-12-20,1633.0,-1.1,1.3,4.6,0.1,4,12,2012
2012-12-21,965.0,-0.4,5.5,5.4,2.6,5,12,2012
2012-12-22,820.0,3.4,7.1,13.7,5.2,6,12,2012
2012-12-23,489.0,3.5,12.4,0.9,8.0,7,12,2012
2012-12-24,687.0,0.4,13.5,0.0,7.0,1,12,2012
2012-12-25,623.0,-0.5,15.4,1.3,7.4,2,12,2012
2012-12-26,320.0,4.5,8.8,0.1,6.6,3,12,2012
2012-12-27,563.0,4.4,9.3,8.7,6.8,4,12,2012
2012-12-28,594.0,-1.4,6.5,0.6,2.6,5,12,2012
2012-12-29,966.0,-3.1,7.0,0.0,2.0,6,12,2012
2012-12-30,931.0,-3.3,9.2,0.0,2.9,7,12,2012
2012-12-31,841.0,-4.7,7.7,0.0,1.5,1,12,2012
2013-01-01,555.0,-5.6,7.2,0.9,0.8,2,1,2013
2013-01-02,1112.0,-4.6,4.5,0.0,-0.0,3,1,2013
2013-01-03,979.0,-5.4,5.4,1.3,0.0,4,1,2013
2013-01-04,855.0,4.1,7.7,15.2,5.9,5,1,2013
2013-01-05,373.0,4.7,7.3,3.7,6.0,6,1,2013
2013-01-06,572.0,4.6,5.7,1.3,5.2,7,1,2013
2013-01-07,1708.0,1.9,6.2,0.6,4.0,1,1,2013
2013-01-08,2158.0,0.4,5.2,2.3,2.8,2,1,2013
2013-01-09,2248.0,0.3,4.8,0.7,2.6,3,1,2013
2013-01-10,1819.0,1.0,4.1,0.9,2.6,4,1,2013
2013-01-11,1492.0,-3.6,2.0,0.5,-0.8,5,1,2013
2013-01-12,536.0,-3.4,-0.8,0.9,-2.1,6,1,2013
2013-01-13,547.0,-3.5,-2.2,0.0,-2.8,7,1,2013
2013-01-14,1323.0,-3.2,-1.1,0.1,-2.2,1,1,2013
2013-01-15,1460.0,-4.6,-1.5,0.6,-3.0,2,1,2013
2013-01-16,1050.0,-8.6,-0.7,1.9,-4.6,3,1,2013
2013-01-17,527.0,-7.9,-3.5,3.5,-5.7,4,1,2013
2013-01-18,489.0,-5.1,-2.7,0.0,-3.9,5,1,2013
2013-01-19,239.0,-6.1,-4.0,0.0,-5.0,6,1,2013
2013-01-20,200.0,-6.5,-3.3,0.0,-4.9,7,1,2013
2013-01-21,580.0,-4.4,-0.8,3.6,-2.6,1,1,2013
2013-01-22,981.0,-8.7,3.2,0.0,-2.7,2,1,2013
2013-01-23,1162.0,-10.9,3.5,0.0,-3.7,3,1,2013
2013-01-24,1242.0,-6.7,-2.4,1.0,-4.6,4,1,2013
2013-01-25,926.0,-5.1,-2.8,0.0,-4.0,5,1,2013
2013-01-26,421.0,-14.9,-4.8,0.0,-9.8,6,1,2013
2013-01-27,472.0,-12.6,1.6,1.9,-5.5,7,1,2013
2013-01-28,1519.0,-1.8,3.5,0.0,0.8,1,1,2013
2013-01-29,1412.0,-2.3,7.9,5.9,2.8,2,1,2013
2013-01-30,1572.0,6.4,14.6,3.6,10.5,3,1,2013
2013-01-31,1778.0,5.0,10.0,1.3,7.5,4,1,2013
2013-02-01,923.0,4.3,7.7,26.4,6.0,5,2,2013
2013-02-02,501.0,-0.7,8.3,2.0,3.8,6,2,2013
2013-02-03,484.0,-2.3,2.5,0.3,0.1,7,2,2013
2013-02-04,933.0,-0.4,6.1,1.9,2.8,1,2,2013
2013-02-05,1229.0,0.2,7.7,6.8,4.0,2,2,2013
2013-02-06,1308.0,-0.9,2.7,2.6,0.9,3,2,2013
2013-02-07,995.0,-3.0,0.9,0.0,-1.0,4,2,2013
2013-02-08,881.0,-5.5,-0.2,0.6,-2.8,5,2,2013
2013-02-09,328.0,-10.7,-1.8,0.0,-6.2,6,2,2013
2013-02-10,382.0,-12.1,-3.9,0.0,-8.0,7,2,2013
2013-02-11,802.0,-8.9,-3.0,0.0,-6.0,1,2,2013
2013-02-12,517.0,-6.7,-3.0,2.5,-4.8,2,2,2013
2013-02-13,654.0,-11.9,-1.6,0.0,-6.8,3,2,2013
2013-02-14,721.0,-15.4,0.8,0.0,-7.3,4,2,2013
2013-02-15,650.0,-15.5,0.0,3.8,-7.8,5,2,2013
2013-02-16,408.0,-0.6,2.7,1.8,1.0,6,2,2013
2013-02-17,360.0,-0.1,1.4,0.0,0.6,7,2,2013
2013-02-18,1141.0,-3.7,1.3,0.0,-1.2,1,2,2013
2013-02-19,1229.0,-3.0,1.0,1.4,-1.0,2,2,2013
2013-02-20,801.0,-4.4,4.2,0.0,-0.1,3,2,2013
2013-02-21,952.0,-6.3,-2.4,0.1,-4.4,4,2,2013
2013-02-22,776.0,-6.6,-4.3,0.4,-5.4,5,2,2013
2013-02-23,368.0,-8.0,-3.2,2.7,-5.6,6,2,2013
2013-02-24,314.0,-5.3,-0.3,0.0,-2.8,7,2,2013
2013-02-25,1061.0,-12.3,4.1,0.0,-4.1,1,2,2013
2013-02-26,964.0,-11.0,0.6,5.4,-5.2,2,2,2013
2013-02-27,1197.0,0.2,2.0,0.0,1.1,3,2,2013
2013-02-28,1375.0,0.5,2.0,0.0,1.2,4,2,2013
2013-03-01,1305.0,-0.6,0.6,0.0,0.0,5,3,2013
2013-03-02,698.0,-6.6,3.5,0.0,-1.5,6,3,2013
2013-03-03,1006.0,-8.7,2.9,0.0,-2.9,7,3,2013
2013-03-04,1879.0,-9.0,4.8,0.0,-2.1,1,3,2013
2013-03-05,2366.0,-6.5,10.0,0.0,1.8,2,3,2013
2013-03-06,2553.0,-4.3,12.7,0.0,4.2,3,3,2013
2013-03-07,2681.0,-0.4,15.4,0.0,7.5,4,3,2013
2013-03-08,2745.0,-0.4,16.5,1.7,8.0,5,3,2013
2013-03-09,1302.0,3.8,13.0,0.6,8.4,6,3,2013
2013-03-10,1266.0,2.6,11.9,3.3,7.2,7,3,2013
2013-03-11,1832.0,3.1,7.0,0.0,5.0,1,3,2013
2013-03-12,1957.0,2.2,5.7,4.7,4.0,2,3,2013
2013-03-13,1529.0,-3.7,3.8,0.0,0.0,3,3,2013
2013-03-14,1477.0,-6.0,-0.9,0.0,-3.4,4,3,2013
2013-03-15,1194.0,-6.6,-0.1,0.1,-3.4,5,3,2013
2013-03-16,1343.0,-7.9,4.8,0.0,-1.6,6,3,2013
2013-03-17,1417.0,-3.8,7.4,0.0,1.8,7,3,2013
2013-03-18,1385.0,0.5,4.1,7.3,2.3,1,3,2013
2013-03-19,1882.0,-0.8,8.9,0.7,4.0,2,3,2013
2013-03-20,2249.0,-3.0,12.2,0.2,4.6,3,3,2013
2013-03-21,1632.0,-2.9,6.6,0.0,1.8,4,3,2013
2013-03-22,2176.0,-2.1,7.0,0.0,2.4,5,3,2013
2013-03-23,934.0,-1.7,1.7,0.0,0.0,6,3,2013
2013-03-24,893.0,-3.2,2.0,0.4,-0.6,7,3,2013
2013-03-25,1005.0,-3.8,-1.0,2.0,-2.4,1,3,2013
2013-03-26,458.0,-5.9,-3.5,1.5,-4.7,2,3,2013
2013-03-27,604.0,-7.1,-0.2,0.0,-3.6,3,3,2013
2013-03-28,836.0,-6.4,3.9,5.8,-1.3,4,3,2013
2013-03-29,627.0,0.7,6.2,1.0,3.4,5,3,2013
2013-03-30,568.0,0.3,5.3,7.1,2.8,6,3,2013
2013-03-31,268.0,-1.5,2.3,1.1,0.4,7,3,2013
2013-04-01,740.0,-5.0,3.7,0.0,-0.6,1,4,2013
2013-04-02,1408.0,-0.2,4.1,0.0,1.9,2,4,2013
2013-04-03,1699.0,-0.8,4.8,0.0,2.0,3,4,2013
2013-04-04,1983.0,-1.8,6.2,0.0,2.2,4,4,2013
2013-04-05,1680.0,0.1,3.3,0.0,1.7,5,4,2013
2013-04-06,1238.0,1.1,4.2,0.0,2.7,6,4,2013
2013-04-07,1278.0,-1.8,5.1,0.0,1.6,7,4,2013
2013-04-08,2529.0,-1.2,9.7,0.5,4.2,1,4,2013
2013-04-09,2721.0,1.1,12.9,5.2,7.0,2,4,2013
2013-04-10,2420.0,3.0,12.5,2.3,7.8,3,4,2013
2013-04-11,1954.0,3.8,16.2,3.3,10.0,4,4,2013
2013-04-12,2618.0,7.0,14.0,0.2,10.5,5,4,2013
2013-04-13,2618.0,1.4,14.3,0.2,7.8,6,4,2013
2013-04-14,6222.0,0.7,19.2,0.0,10.0,7,4,2013
2013-04-15,5768.0,3.1,22.1,0.0,12.6,1,4,2013
2013-04-16,4263.0,5.1,23.0,3.9,14.0,2,4,2013
2013-04-17,5215.0,8.2,21.2,0.0,14.7,3,4,2013
2013-04-18,5622.0,6.0,24.7,2.5,15.4,4,4,2013
2013-04-19,2248.0,6.5,12.7,10.1,9.6,5,4,2013
2013-04-20,1036.0,5.8,9.2,0.3,7.5,6,4,2013
2013-04-21,2364.0,8.1,13.8,0.0,11.0,7,4,2013
2013-04-22,3494.0,8.6,14.1,0.0,11.4,1,4,2013
2013-04-23,4680.0,5.1,17.0,0.0,11.0,2,4,2013
2013-04-24,6252.0,2.8,20.6,0.0,11.7,3,4,2013
2013-04-25,6920.0,4.5,22.9,0.0,13.7,4,4,2013
2013-04-26,5812.0,5.0,24.7,0.0,14.8,5,4,2013
2013-04-27,3055.0,0.0,20.8,5.9,10.4,6,4,2013
2013-04-28,2611.0,0.0,10.6,0.0,5.3,7,4,2013
2013-04-29,3713.0,8.4,12.8,0.0,10.6,1,4,2013
2013-04-30,4209.0,6.4,16.8,0.0,11.6,2,4,2013
2013-05-01,7699.0,5.7,20.7,0.4,13.2,3,5,2013
2013-05-02,3158.0,11.5,16.9,0.3,14.2,4,5,2013
2013-05-03,3862.0,10.8,14.9,0.9,12.8,5,5,2013
2013-05-04,3999.0,7.7,18.5,0.0,13.1,6,5,2013
2013-05-05,6762.0,6.5,18.8,0.0,12.6,7,5,2013
2013-05-06,4578.0,9.2,21.4,7.0,15.3,1,5,2013
2013-05-07,4214.0,11.6,17.8,0.1,14.7,2,5,2013
2013-05-08,6542.0,10.6,22.1,0.0,16.4,3,5,2013
2013-05-09,6051.0,7.9,22.6,10.7,15.2,4,5,2013
2013-05-10,1105.0,9.0,14.5,11.8,11.8,5,5,2013
2013-05-11,1204.0,9.0,12.8,6.2,10.9,6,5,2013
2013-05-12,1295.0,4.1,14.0,3.5,9.0,7,5,2013
2013-05-13,3050.0,3.2,12.4,0.4,7.8,1,5,2013
2013-05-14,5806.0,7.5,18.8,0.0,13.2,2,5,2013
2013-05-15,7389.0,6.6,24.2,0.0,15.4,3,5,2013
2013-05-16,5777.0,5.6,20.7,0.0,13.2,4,5,2013
2013-05-17,3478.0,11.1,20.0,6.5,15.6,5,5,2013
2013-05-18,5035.0,10.2,19.1,0.0,14.6,6,5,2013
2013-05-19,2234.0,5.9,21.0,0.1,13.4,7,5,2013
2013-05-20,3088.0,6.0,17.3,0.0,11.6,1,5,2013
2013-05-21,3594.0,6.3,16.9,13.3,11.6,2,5,2013
2013-05-22,2546.0,6.9,13.0,1.3,10.0,3,5,2013
2013-05-23,3055.0,5.5,13.3,1.9,9.4,4,5,2013
2013-05-24,2246.0,4.2,9.7,0.1,7.0,5,5,2013
2013-05-25,1511.0,3.2,9.5,0.2,6.4,6,5,2013
2013-05-26,651.0,4.9,8.3,26.0,6.6,7,5,2013
2013-05-27,1811.0,3.4,12.6,1.8,8.0,1,5,2013
2013-05-28,5542.0,1.1,19.2,2.1,10.2,2,5,2013
2013-05-29,1556.0,7.2,12.3,5.0,9.8,3,5,2013
2013-05-30,985.0,5.9,12.3,13.4,9.1,4,5,2013
2013-05-31,709.0,7.4,10.5,21.5,9.0,5,5,2013
2013-06-01,859.0,5.8,13.4,22.8,9.6,6,6,2013
2013-06-02,397.0,7.1,11.6,41.5,9.4,7,6,2013
2013-06-03,2489.0,6.0,8.5,3.7,7.2,1,6,2013
2013-06-04,4766.0,6.1,16.2,0.4,11.1,2,6,2013
2013-06-05,6904.0,8.1,21.1,0.0,14.6,3,6,2013
2013-06-06,7456.0,5.6,22.3,0.0,14.0,4,6,2013
2013-06-07,6519.0,8.3,22.0,0.0,15.2,5,6,2013
2013-06-08,7336.0,8.6,24.7,0.0,16.6,6,6,2013
2013-06-09,4455.0,10.8,23.5,5.8,17.2,7,6,2013
2013-06-10,2988.0,13.0,16.6,5.3,14.8,1,6,2013
2013-06-11,4270.0,11.3,19.9,0.0,15.6,2,6,2013
2013-06-12,6863.0,10.7,22.8,0.0,16.8,3,6,2013
2013-06-13,8912.0,8.6,26.1,2.6,17.4,4,6,2013
2013-06-14,3971.0,12.2,17.7,0.1,15.0,5,6,2013
2013-06-15,6805.0,9.8,25.8,2.5,17.8,6,6,2013
2013-06-16,7762.0,14.7,26.8,0.0,20.8,7,6,2013
2013-06-17,8210.0,13.1,31.1,0.0,22.1,1,6,2013
2013-06-18,9078.0,14.8,32.7,0.0,23.8,2,6,2013
2013-06-19,9296.0,14.8,33.1,0.0,24.0,3,6,2013
2013-06-20,7117.0,16.5,33.1,3.6,24.8,4,6,2013
2013-06-21,5878.0,14.9,23.5,10.3,19.2,5,6,2013
2013-06-22,2537.0,12.5,20.4,8.9,16.4,6,6,2013
2013-06-23,2843.0,10.1,21.2,22.4,15.6,7,6,2013
2013-06-24,2389.0,11.0,15.2,3.2,13.1,1,6,2013
2013-06-25,3319.0,10.4,15.8,0.4,13.1,2,6,2013
2013-06-26,4374.0,4.9,15.5,0.0,10.2,3,6,2013
2013-06-27,3883.0,4.5,16.4,1.7,10.4,4,6,2013
2013-06-28,4076.0,7.8,18.1,0.2,13.0,5,6,2013
2013-06-29,1464.0,7.5,15.9,4.8,11.7,6,6,2013
2013-06-30,3790.0,9.7,18.5,0.0,14.1,7,6,2013
2013-07-01,6962.0,9.9,22.5,0.0,16.2,1,7,2013
2013-07-02,8476.0,9.7,26.8,0.1,18.2,2,7,2013
2013-07-03,4642.0,14.3,23.6,2.7,19.0,3,7,2013
2013-07-04,5096.0,15.3,23.4,0.1,19.4,4,7,2013
2013-07-05,5920.0,13.3,24.2,0.0,18.8,5,7,2013
2013-07-06,6308.0,12.8,24.2,0.0,18.5,6,7,2013
2013-07-07,6455.0,13.7,25.8,0.0,19.8,7,7,2013
2013-07-08,7621.0,14.8,25.3,0.0,20.0,1,7,2013
2013-07-09,8456.0,13.4,25.8,0.0,19.6,2,7,2013
2013-07-10,8492.0,12.6,27.4,0.0,20.0,3,7,2013
2013-07-11,7488.0,11.4,21.5,0.0,16.4,4,7,2013
2013-07-12,7286.0,7.7,22.5,0.0,15.1,5,7,2013
2013-07-13,6801.0,6.6,24.2,0.0,15.4,6,7,2013
2013-07-14,6749.0,8.4,25.7,0.0,17.0,7,7,2013
2013-07-15,7286.0,10.5,25.7,0.0,18.1,1,7,2013
2013-07-16,8657.0,7.6,26.4,0.0,17.0,2,7,2013
2013-07-17,8877.0,7.9,28.2,0.0,18.0,3,7,2013
2013-07-18,8422.0,12.1,28.6,0.0,20.4,4,7,2013
2013-07-19,7950.0,12.5,28.5,0.0,20.5,5,7,2013
2013-07-20,6751.0,12.1,28.4,0.0,20.2,6,7,2013
2013-07-21,7270.0,12.8,28.2,0.0,20.5,7,7,2013
2013-07-22,8064.0,10.3,29.6,0.0,20.0,1,7,2013
2013-07-23,8664.0,10.9,31.3,0.1,21.1,2,7,2013
2013-07-24,6338.0,16.6,30.6,0.1,23.6,3,7,2013
2013-07-25,7997.0,13.6,30.3,0.0,22.0,4,7,2013
2013-07-26,8081.0,14.3,31.8,0.0,23.0,5,7,2013
2013-07-27,6866.0,13.9,35.3,0.0,24.6,6,7,2013
2013-07-28,6178.0,14.8,34.8,1.6,24.8,7,7,2013
2013-07-29,3719.0,15.1,24.6,8.7,19.8,1,7,2013
2013-07-30,6010.0,13.4,24.4,0.1,18.9,2,7,2013
2013-07-31,7109.0,13.5,27.2,0.0,20.4,3,7,2013
2013-08-01,8402.0,11.0,31.5,0.0,21.2,4,8,2013
2013-08-02,7808.0,10.9,35.2,0.0,23.0,5,8,2013
2013-08-03,5929.0,13.9,32.1,3.6,23.0,6,8,2013
2013-08-04,5441.0,13.5,29.4,0.0,21.4,7,8,2013
2013-08-05,7284.0,11.8,32.3,0.0,22.0,1,8,2013
2013-08-06,6931.0,16.3,34.0,14.5,25.2,2,8,2013
2013-08-07,6168.0,14.3,28.5,0.0,21.4,3,8,2013
2013-08-08,5735.0,16.6,26.9,0.0,21.8,4,8,2013
2013-08-09,2490.0,14.4,19.2,17.8,16.8,5,8,2013
2013-08-10,4827.0,11.4,24.3,0.0,17.8,6,8,2013
2013-08-11,5571.0,14.4,23.5,0.0,19.0,7,8,2013
2013-08-12,6090.0,11.6,26.3,2.2,19.0,1,8,2013
2013-08-13,4934.0,12.2,22.4,0.0,17.3,2,8,2013
2013-08-14,5378.0,10.6,20.7,0.0,15.6,3,8,2013
2013-08-15,5846.0,9.3,22.8,0.0,16.0,4,8,2013
2013-08-16,5499.0,6.5,26.5,0.0,16.5,5,8,2013
2013-08-17,5036.0,9.2,29.1,0.0,19.2,6,8,2013
2013-08-18,4878.0,11.4,29.1,0.0,20.2,7,8,2013
2013-08-19,2384.0,14.8,20.8,13.0,17.8,1,8,2013
2013-08-20,4560.0,7.6,17.8,0.0,12.7,2,8,2013
2013-08-21,5549.0,6.7,21.4,0.0,14.0,3,8,2013
2013-08-22,5916.0,6.1,23.1,0.0,14.6,4,8,2013
2013-08-23,4969.0,9.2,23.2,0.0,16.2,5,8,2013
2013-08-24,4145.0,7.7,25.4,8.6,16.6,6,8,2013
2013-08-25,608.0,12.2,16.2,9.9,14.2,7,8,2013
2013-08-26,3399.0,9.8,19.2,0.7,14.5,1,8,2013
2013-08-27,2664.0,13.6,17.4,0.4,15.5,2,8,2013
2013-08-28,3534.0,10.6,20.7,0.0,15.6,3,8,2013
2013-08-29,4854.0,8.0,21.5,0.0,14.8,4,8,2013
2013-08-30,4797.0,5.4,23.1,0.0,14.2,5,8,2013
2013-08-31,4135.0,7.4,23.3,0.0,15.4,6,8,2013
2013-09-01,1740.0,9.3,18.7,0.3,14.0,7,9,2013
2013-09-02,3797.0,7.4,18.0,0.0,12.7,1,9,2013
2013-09-03,5001.0,10.1,24.4,0.0,17.2,2,9,2013
2013-09-04,5633.0,7.7,25.4,0.0,16.6,3,9,2013
2013-09-05,5916.0,7.8,26.3,0.0,17.0,4,9,2013
2013-09-06,5757.0,6.6,27.1,0.0,16.8,5,9,2013
2013-09-07,5356.0,10.1,27.3,0.0,18.7,6,9,2013
2013-09-08,4104.0,13.4,23.9,14.0,18.6,7,9,2013
2013-09-09,3508.0,6.8,18.9,0.0,12.8,1,9,2013
2013-09-10,2499.0,6.9,15.5,6.7,11.2,2,9,2013
2013-09-11,3556.0,7.0,15.8,3.8,11.4,3,9,2013
2013-09-12,1923.0,9.4,12.7,10.1,11.0,4,9,2013
2013-09-13,2480.0,7.9,15.5,4.6,11.7,5,9,2013
2013-09-14,1847.0,8.7,16.5,1.1,12.6,6,9,2013
2013-09-15,2107.0,11.7,20.8,6.8,16.2,7,9,2013
2013-09-16,2397.0,9.2,15.1,6.0,12.1,1,9,2013
2013-09-17,3089.0,7.3,13.4,14.9,10.4,2,9,2013
2013-09-18,1660.0,7.6,15.9,9.1,11.8,3,9,2013
2013-09-19,2992.0,7.1,14.8,0.0,11.0,4,9,2013
2013-09-20,2942.0,9.3,16.5,0.1,12.9,5,9,2013
2013-09-21,2353.0,7.0,16.8,0.0,11.9,6,9,2013
